nm_regiao;sg_partido;ds_cargo;nr_turno;sg_uf;qt_votos_validos;dt_carga
CENTRO-OESTE;AGIR;Deputado Distrital;1;DF;41509675;2022-10-07 14:15:10
CENTRO-OESTE;AGIR;Deputado Estadual;1;GO;140875266;2022-10-07 14:15:10
CENTRO-OESTE;AGIR;Deputado Estadual;1;MS;15450226;2022-10-07 14:15:10
CENTRO-OESTE;AGIR;Deputado Estadual;1;MT;24195738;2022-10-07 14:15:10
CENTRO-OESTE;AGIR;Deputado Federal;1;DF;12860152;2022-10-07 14:15:10
CENTRO-OESTE;AGIR;Deputado Federal;1;GO;61929270;2022-10-07 14:15:10
CENTRO-OESTE;AGIR;Deputado Federal;1;MS;6784310;2022-10-07 14:15:10
CENTRO-OESTE;AGIR;Deputado Federal;1;MT;10381662;2022-10-07 14:15:10
CENTRO-OESTE;AGIR;Senador;1;MS;1360544;2022-10-07 14:15:10
CENTRO-OESTE;AVANTE;Deputado Distrital;1;DF;41509675;2022-10-07 14:15:10
CENTRO-OESTE;AVANTE;Deputado Estadual;1;GO;110687709;2022-10-07 14:15:10
CENTRO-OESTE;AVANTE;Deputado Estadual;1;MS;15450226;2022-10-07 14:15:10
CENTRO-OESTE;AVANTE;Deputado Federal;1;DF;14467671;2022-10-07 14:15:10
CENTRO-OESTE;AVANTE;Deputado Federal;1;GO;61929270;2022-10-07 14:15:10
CENTRO-OESTE;AVANTE;Deputado Federal;1;MS;10854896;2022-10-07 14:15:10
CENTRO-OESTE;CIDADANIA;Deputado Distrital;1;DF;26566192;2022-10-07 14:15:10
CENTRO-OESTE;CIDADANIA;Deputado Estadual;1;GO;10062519;2022-10-07 14:15:10
CENTRO-OESTE;CIDADANIA;Deputado Estadual;1;MS;2809132;2022-10-07 14:15:10
CENTRO-OESTE;CIDADANIA;Deputado Estadual;1;MT;13826136;2022-10-07 14:15:10
CENTRO-OESTE;CIDADANIA;Deputado Federal;1;DF;9645114;2022-10-07 14:15:10
CENTRO-OESTE;CIDADANIA;Deputado Federal;1;GO;10321545;2022-10-07 14:15:10
CENTRO-OESTE;CIDADANIA;Deputado Federal;1;MT;3460554;2022-10-07 14:15:10
CENTRO-OESTE;DC;Deputado Distrital;1;DF;33207740;2022-10-07 14:15:10
CENTRO-OESTE;DC;Deputado Estadual;1;GO;103979363;2022-10-07 14:15:10
CENTRO-OESTE;DC;Deputado Estadual;1;MS;4213698;2022-10-07 14:15:10
CENTRO-OESTE;DC;Deputado Estadual;1;MT;20739204;2022-10-07 14:15:10
CENTRO-OESTE;DC;Deputado Federal;1;DF;14467671;2022-10-07 14:15:10
CENTRO-OESTE;DC;Deputado Federal;1;GO;30964635;2022-10-07 14:15:10
CENTRO-OESTE;DC;Deputado Federal;1;MS;4070586;2022-10-07 14:15:10
CENTRO-OESTE;DC;Deputado Federal;1;MT;13842216;2022-10-07 14:15:10
CENTRO-OESTE;DC;Governador;1;DF;1655043;2022-10-07 14:15:10
CENTRO-OESTE;DC;Presidente;1;DF;1762575;2022-10-07 14:15:10
CENTRO-OESTE;DC;Presidente;1;GO;3681469;2022-10-07 14:15:10
CENTRO-OESTE;DC;Presidente;1;MS;1506989;2022-10-07 14:15:10
CENTRO-OESTE;DC;Presidente;1;MT;1842888;2022-10-07 14:15:10
CENTRO-OESTE;DC;Senador;1;DF;1576967;2022-10-07 14:15:10
CENTRO-OESTE;DC;Senador;1;MT;1298767;2022-10-07 14:15:10
CENTRO-OESTE;MDB;Deputado Distrital;1;DF;41509675;2022-10-07 14:15:10
CENTRO-OESTE;MDB;Deputado Estadual;1;GO;110687709;2022-10-07 14:15:10
CENTRO-OESTE;MDB;Deputado Estadual;1;MS;35114150;2022-10-07 14:15:10
CENTRO-OESTE;MDB;Deputado Estadual;1;MT;31108806;2022-10-07 14:15:10
CENTRO-OESTE;MDB;Deputado Federal;1;DF;12860152;2022-10-07 14:15:10
CENTRO-OESTE;MDB;Deputado Federal;1;GO;41286180;2022-10-07 14:15:10
CENTRO-OESTE;MDB;Deputado Federal;1;MS;12211758;2022-10-07 14:15:10
CENTRO-OESTE;MDB;Deputado Federal;1;MT;15572493;2022-10-07 14:15:10
CENTRO-OESTE;MDB;Governador;1;DF;1655043;2022-10-07 14:15:10
CENTRO-OESTE;MDB;Governador;1;MS;1435550;2022-10-07 14:15:10
CENTRO-OESTE;MDB;Presidente;1;DF;1762575;2022-10-07 14:15:10
CENTRO-OESTE;MDB;Presidente;1;GO;3681469;2022-10-07 14:15:10
CENTRO-OESTE;MDB;Presidente;1;MS;1506989;2022-10-07 14:15:10
CENTRO-OESTE;MDB;Presidente;1;MT;1842888;2022-10-07 14:15:10
CENTRO-OESTE;NOVO;Deputado Distrital;1;DF;29886966;2022-10-07 14:15:10
CENTRO-OESTE;NOVO;Deputado Estadual;1;GO;33541730;2022-10-07 14:15:10
CENTRO-OESTE;NOVO;Deputado Federal;1;DF;9645114;2022-10-07 14:15:10
CENTRO-OESTE;NOVO;Deputado Federal;1;GO;48167210;2022-10-07 14:15:10
CENTRO-OESTE;NOVO;Deputado Federal;1;MS;8141172;2022-10-07 14:15:10
CENTRO-OESTE;NOVO;Deputado Federal;1;MT;8651385;2022-10-07 14:15:10
CENTRO-OESTE;NOVO;Governador;1;GO;3487598;2022-10-07 14:15:10
CENTRO-OESTE;NOVO;Presidente;1;DF;1762575;2022-10-07 14:15:10
CENTRO-OESTE;NOVO;Presidente;1;GO;3681469;2022-10-07 14:15:10
CENTRO-OESTE;NOVO;Presidente;1;MS;1506989;2022-10-07 14:15:10
CENTRO-OESTE;NOVO;Presidente;1;MT;1842888;2022-10-07 14:15:10
CENTRO-OESTE;NOVO;Senador;1;GO;3164192;2022-10-07 14:15:10
CENTRO-OESTE;NOVO;Senador;1;MT;1298767;2022-10-07 14:15:10
CENTRO-OESTE;PATRIOTA;Deputado Distrital;1;DF;39849288;2022-10-07 14:15:10
CENTRO-OESTE;PATRIOTA;Deputado Estadual;1;GO;134166920;2022-10-07 14:15:10
CENTRO-OESTE;PATRIOTA;Deputado Estadual;1;MS;28091320;2022-10-07 14:15:10
CENTRO-OESTE;PATRIOTA;Deputado Estadual;1;MT;41478408;2022-10-07 14:15:10
CENTRO-OESTE;PATRIOTA;Deputado Federal;1;DF;11252633;2022-10-07 14:15:10
CENTRO-OESTE;PATRIOTA;Deputado Federal;1;GO;55048240;2022-10-07 14:15:10
CENTRO-OESTE;PATRIOTA;Deputado Federal;1;MT;15572493;2022-10-07 14:15:10
CENTRO-OESTE;PATRIOTA;Governador;1;GO;3487598;2022-10-07 14:15:10
CENTRO-OESTE;PATRIOTA;Senador;1;MT;1298767;2022-10-07 14:15:10
CENTRO-OESTE;PC do B;Deputado Distrital;1;DF;3320774;2022-10-07 14:15:10
CENTRO-OESTE;PC do B;Deputado Estadual;1;GO;10062519;2022-10-07 14:15:10
CENTRO-OESTE;PC do B;Deputado Estadual;1;MS;4213698;2022-10-07 14:15:10
CENTRO-OESTE;PC do B;Deputado Estadual;1;MT;5184801;2022-10-07 14:15:10
CENTRO-OESTE;PC do B;Deputado Federal;1;DF;3215038;2022-10-07 14:15:10
CENTRO-OESTE;PC do B;Deputado Federal;1;GO;6881030;2022-10-07 14:15:10
CENTRO-OESTE;PC do B;Deputado Federal;1;MS;2713724;2022-10-07 14:15:10
CENTRO-OESTE;PC do B;Deputado Federal;1;MT;3460554;2022-10-07 14:15:10
CENTRO-OESTE;PC do B;Senador;1;GO;3164192;2022-10-07 14:15:10
CENTRO-OESTE;PCB;Deputado Estadual;1;GO;3354173;2022-10-07 14:15:10
CENTRO-OESTE;PCB;Deputado Federal;1;GO;6881030;2022-10-07 14:15:10
CENTRO-OESTE;PCB;Governador;1;DF;1655043;2022-10-07 14:15:10
CENTRO-OESTE;PCB;Governador;1;GO;3487598;2022-10-07 14:15:10
CENTRO-OESTE;PCB;Presidente;1;DF;1762575;2022-10-07 14:15:10
CENTRO-OESTE;PCB;Presidente;1;GO;3681469;2022-10-07 14:15:10
CENTRO-OESTE;PCB;Presidente;1;MS;1506989;2022-10-07 14:15:10
CENTRO-OESTE;PCB;Presidente;1;MT;1842888;2022-10-07 14:15:10
CENTRO-OESTE;PCO;Deputado Distrital;1;DF;6641548;2022-10-07 14:15:10
CENTRO-OESTE;PCO;Deputado Estadual;1;GO;3354173;2022-10-07 14:15:10
CENTRO-OESTE;PCO;Deputado Federal;1;DF;8037595;2022-10-07 14:15:10
CENTRO-OESTE;PCO;Deputado Federal;1;GO;3440515;2022-10-07 14:15:10
CENTRO-OESTE;PCO;Governador;1;DF;1655043;2022-10-07 14:15:10
CENTRO-OESTE;PCO;Governador;1;GO;3487598;2022-10-07 14:15:10
CENTRO-OESTE;PCO;Governador;1;MS;1435550;2022-10-07 14:15:10
CENTRO-OESTE;PCO;Senador;1;DF;1576967;2022-10-07 14:15:10
CENTRO-OESTE;PDT;Deputado Distrital;1;DF;39849288;2022-10-07 14:15:10
CENTRO-OESTE;PDT;Deputado Estadual;1;GO;83854325;2022-10-07 14:15:10
CENTRO-OESTE;PDT;Deputado Estadual;1;MS;32305018;2022-10-07 14:15:10
CENTRO-OESTE;PDT;Deputado Estadual;1;MT;13826136;2022-10-07 14:15:10
CENTRO-OESTE;PDT;Deputado Federal;1;DF;14467671;2022-10-07 14:15:10
CENTRO-OESTE;PDT;Deputado Federal;1;GO;27524120;2022-10-07 14:15:10
CENTRO-OESTE;PDT;Deputado Federal;1;MS;8141172;2022-10-07 14:15:10
CENTRO-OESTE;PDT;Deputado Federal;1;MT;15572493;2022-10-07 14:15:10
CENTRO-OESTE;PDT;Governador;1;DF;1655043;2022-10-07 14:15:10
CENTRO-OESTE;PDT;Presidente;1;DF;1762575;2022-10-07 14:15:10
CENTRO-OESTE;PDT;Presidente;1;GO;3681469;2022-10-07 14:15:10
CENTRO-OESTE;PDT;Presidente;1;MS;1506989;2022-10-07 14:15:10
CENTRO-OESTE;PDT;Presidente;1;MT;1842888;2022-10-07 14:15:10
CENTRO-OESTE;PDT;Senador;1;DF;1576967;2022-10-07 14:15:10
CENTRO-OESTE;PL;Deputado Distrital;1;DF;41509675;2022-10-07 14:15:10
CENTRO-OESTE;PL;Deputado Estadual;1;GO;120750228;2022-10-07 14:15:10
CENTRO-OESTE;PL;Deputado Estadual;1;MS;28091320;2022-10-07 14:15:10
CENTRO-OESTE;PL;Deputado Estadual;1;MT;38021874;2022-10-07 14:15:10
CENTRO-OESTE;PL;Deputado Federal;1;DF;12860152;2022-10-07 14:15:10
CENTRO-OESTE;PL;Deputado Federal;1;GO;61929270;2022-10-07 14:15:10
CENTRO-OESTE;PL;Deputado Federal;1;MS;10854896;2022-10-07 14:15:10
CENTRO-OESTE;PL;Deputado Federal;1;MT;15572493;2022-10-07 14:15:10
CENTRO-OESTE;PL;Governador;1;GO;3487598;2022-10-07 14:15:10
CENTRO-OESTE;PL;Presidente;1;DF;1762575;2022-10-07 14:15:10
CENTRO-OESTE;PL;Presidente;1;GO;3681469;2022-10-07 14:15:10
CENTRO-OESTE;PL;Presidente;1;MS;1506989;2022-10-07 14:15:10
CENTRO-OESTE;PL;Presidente;1;MT;1842888;2022-10-07 14:15:10
CENTRO-OESTE;PL;Senador;1;DF;1576967;2022-10-07 14:15:10
CENTRO-OESTE;PL;Senador;1;GO;3164192;2022-10-07 14:15:10
CENTRO-OESTE;PL;Senador;1;MT;1298767;2022-10-07 14:15:10
CENTRO-OESTE;PMB;Deputado Distrital;1;DF;38188901;2022-10-07 14:15:10
CENTRO-OESTE;PMB;Deputado Estadual;1;GO;107333536;2022-10-07 14:15:10
CENTRO-OESTE;PMN;Deputado Distrital;1;DF;41509675;2022-10-07 14:15:10
CENTRO-OESTE;PMN;Deputado Estadual;1;GO;120750228;2022-10-07 14:15:10
CENTRO-OESTE;PMN;Deputado Federal;1;DF;14467671;2022-10-07 14:15:10
CENTRO-OESTE;PMN;Deputado Federal;1;GO;48167210;2022-10-07 14:15:10
CENTRO-OESTE;PODE;Deputado Distrital;1;DF;41509675;2022-10-07 14:15:10
CENTRO-OESTE;PODE;Deputado Estadual;1;GO;90562671;2022-10-07 14:15:10
CENTRO-OESTE;PODE;Deputado Estadual;1;MS;26686754;2022-10-07 14:15:10
CENTRO-OESTE;PODE;Deputado Estadual;1;MT;41478408;2022-10-07 14:15:10
CENTRO-OESTE;PODE;Deputado Federal;1;DF;14467671;2022-10-07 14:15:10
CENTRO-OESTE;PODE;Deputado Federal;1;GO;51607725;2022-10-07 14:15:10
CENTRO-OESTE;PODE;Deputado Federal;1;MS;9498034;2022-10-07 14:15:10
CENTRO-OESTE;PODE;Deputado Federal;1;MT;15572493;2022-10-07 14:15:10
CENTRO-OESTE;PP;Deputado Distrital;1;DF;39849288;2022-10-07 14:15:10
CENTRO-OESTE;PP;Deputado Estadual;1;GO;97271017;2022-10-07 14:15:10
CENTRO-OESTE;PP;Deputado Estadual;1;MS;21068490;2022-10-07 14:15:10
CENTRO-OESTE;PP;Deputado Estadual;1;MT;27652272;2022-10-07 14:15:10
CENTRO-OESTE;PP;Deputado Federal;1;DF;14467671;2022-10-07 14:15:10
CENTRO-OESTE;PP;Deputado Federal;1;GO;48167210;2022-10-07 14:15:10
CENTRO-OESTE;PP;Deputado Federal;1;MS;12211758;2022-10-07 14:15:10
CENTRO-OESTE;PP;Senador;1;GO;3164192;2022-10-07 14:15:10
CENTRO-OESTE;PP;Senador;1;MS;1360544;2022-10-07 14:15:10
CENTRO-OESTE;PROS;Deputado Distrital;1;DF;41509675;2022-10-07 14:15:10
CENTRO-OESTE;PROS;Deputado Estadual;1;GO;6708346;2022-10-07 14:15:10
CENTRO-OESTE;PROS;Deputado Estadual;1;MS;11236528;2022-10-07 14:15:10
CENTRO-OESTE;PROS;Deputado Federal;1;DF;12860152;2022-10-07 14:15:10
CENTRO-OESTE;PROS;Deputado Federal;1;GO;48167210;2022-10-07 14:15:10
CENTRO-OESTE;PROS;Deputado Federal;1;MS;5427448;2022-10-07 14:15:10
CENTRO-OESTE;PROS;Deputado Federal;1;MT;15572493;2022-10-07 14:15:10
CENTRO-OESTE;PRTB;Deputado Distrital;1;DF;39849288;2022-10-07 14:15:10
CENTRO-OESTE;PRTB;Deputado Estadual;1;GO;140875266;2022-10-07 14:15:10
CENTRO-OESTE;PRTB;Deputado Estadual;1;MS;30900452;2022-10-07 14:15:10
CENTRO-OESTE;PRTB;Deputado Federal;1;DF;4822557;2022-10-07 14:15:10
CENTRO-OESTE;PRTB;Deputado Federal;1;GO;61929270;2022-10-07 14:15:10
CENTRO-OESTE;PRTB;Deputado Federal;1;MS;12211758;2022-10-07 14:15:10
CENTRO-OESTE;PRTB;Governador;1;MS;1435550;2022-10-07 14:15:10
CENTRO-OESTE;PSB;Deputado Distrital;1;DF;41509675;2022-10-07 14:15:10
CENTRO-OESTE;PSB;Deputado Estadual;1;GO;137521093;2022-10-07 14:15:10
CENTRO-OESTE;PSB;Deputado Estadual;1;MS;25282188;2022-10-07 14:15:10
CENTRO-OESTE;PSB;Deputado Estadual;1;MT;39750141;2022-10-07 14:15:10
CENTRO-OESTE;PSB;Deputado Federal;1;DF;14467671;2022-10-07 14:15:10
CENTRO-OESTE;PSB;Deputado Federal;1;GO;61929270;2022-10-07 14:15:10
CENTRO-OESTE;PSB;Deputado Federal;1;MS;6784310;2022-10-07 14:15:10
CENTRO-OESTE;PSB;Deputado Federal;1;MT;15572493;2022-10-07 14:15:10
CENTRO-OESTE;PSC;Deputado Distrital;1;DF;41509675;2022-10-07 14:15:10
CENTRO-OESTE;PSC;Deputado Estadual;1;GO;53666768;2022-10-07 14:15:10
CENTRO-OESTE;PSC;Deputado Federal;1;DF;14467671;2022-10-07 14:15:10
CENTRO-OESTE;PSC;Deputado Federal;1;GO;44726695;2022-10-07 14:15:10
CENTRO-OESTE;PSD;Deputado Distrital;1;DF;39849288;2022-10-07 14:15:10
CENTRO-OESTE;PSD;Deputado Estadual;1;GO;90562671;2022-10-07 14:15:10
CENTRO-OESTE;PSD;Deputado Estadual;1;MS;29495886;2022-10-07 14:15:10
CENTRO-OESTE;PSD;Deputado Estadual;1;MT;31108806;2022-10-07 14:15:10
CENTRO-OESTE;PSD;Deputado Federal;1;DF;14467671;2022-10-07 14:15:10
CENTRO-OESTE;PSD;Deputado Federal;1;GO;44726695;2022-10-07 14:15:10
CENTRO-OESTE;PSD;Deputado Federal;1;MS;12211758;2022-10-07 14:15:10
CENTRO-OESTE;PSD;Deputado Federal;1;MT;15572493;2022-10-07 14:15:10
CENTRO-OESTE;PSD;Governador;1;DF;1655043;2022-10-07 14:15:10
CENTRO-OESTE;PSD;Governador;1;MS;1435550;2022-10-07 14:15:10
CENTRO-OESTE;PSD;Senador;1;DF;1576967;2022-10-07 14:15:10
CENTRO-OESTE;PSD;Senador;1;GO;3164192;2022-10-07 14:15:10
CENTRO-OESTE;PSD;Senador;1;MS;1360544;2022-10-07 14:15:10
CENTRO-OESTE;PSDB;Deputado Distrital;1;DF;14943483;2022-10-07 14:15:10
CENTRO-OESTE;PSDB;Deputado Estadual;1;GO;114041882;2022-10-07 14:15:10
CENTRO-OESTE;PSDB;Deputado Estadual;1;MS;32305018;2022-10-07 14:15:10
CENTRO-OESTE;PSDB;Deputado Estadual;1;MT;24195738;2022-10-07 14:15:10
CENTRO-OESTE;PSDB;Deputado Federal;1;DF;4822557;2022-10-07 14:15:10
CENTRO-OESTE;PSDB;Deputado Federal;1;GO;48167210;2022-10-07 14:15:10
CENTRO-OESTE;PSDB;Deputado Federal;1;MS;12211758;2022-10-07 14:15:10
CENTRO-OESTE;PSDB;Deputado Federal;1;MT;12111939;2022-10-07 14:15:10
CENTRO-OESTE;PSDB;Governador;1;DF;1655043;2022-10-07 14:15:10
CENTRO-OESTE;PSDB;Governador;1;MS;1435550;2022-10-07 14:15:10
CENTRO-OESTE;PSDB;Senador;1;DF;1576967;2022-10-07 14:15:10
CENTRO-OESTE;PSDB;Senador;1;GO;3164192;2022-10-07 14:15:10
CENTRO-OESTE;PSOL;Deputado Distrital;1;DF;26566192;2022-10-07 14:15:10
CENTRO-OESTE;PSOL;Deputado Estadual;1;GO;80500152;2022-10-07 14:15:10
CENTRO-OESTE;PSOL;Deputado Estadual;1;MS;12641094;2022-10-07 14:15:10
CENTRO-OESTE;PSOL;Deputado Estadual;1;MT;10369602;2022-10-07 14:15:10
CENTRO-OESTE;PSOL;Deputado Federal;1;DF;9645114;2022-10-07 14:15:10
CENTRO-OESTE;PSOL;Deputado Federal;1;GO;27524120;2022-10-07 14:15:10
CENTRO-OESTE;PSOL;Deputado Federal;1;MS;6784310;2022-10-07 14:15:10
CENTRO-OESTE;PSOL;Deputado Federal;1;MT;8651385;2022-10-07 14:15:10
CENTRO-OESTE;PSOL;Governador;1;DF;1655043;2022-10-07 14:15:10
CENTRO-OESTE;PSOL;Governador;1;GO;3487598;2022-10-07 14:15:10
CENTRO-OESTE;PSOL;Governador;1;MS;1435550;2022-10-07 14:15:10
CENTRO-OESTE;PSOL;Governador;1;MT;1628212;2022-10-07 14:15:10
CENTRO-OESTE;PSOL;Senador;1;GO;3164192;2022-10-07 14:15:10
CENTRO-OESTE;PSOL;Senador;1;MS;1360544;2022-10-07 14:15:10
CENTRO-OESTE;PSOL;Senador;1;MT;1298767;2022-10-07 14:15:10
CENTRO-OESTE;PSTU;Deputado Distrital;1;DF;1660387;2022-10-07 14:15:10
CENTRO-OESTE;PSTU;Deputado Federal;1;DF;3215038;2022-10-07 14:15:10
CENTRO-OESTE;PSTU;Governador;1;DF;1655043;2022-10-07 14:15:10
CENTRO-OESTE;PSTU;Presidente;1;DF;1762575;2022-10-07 14:15:10
CENTRO-OESTE;PSTU;Presidente;1;GO;3681469;2022-10-07 14:15:10
CENTRO-OESTE;PSTU;Presidente;1;MS;1506989;2022-10-07 14:15:10
CENTRO-OESTE;PSTU;Presidente;1;MT;1842888;2022-10-07 14:15:10
CENTRO-OESTE;PSTU;Senador;1;DF;1576967;2022-10-07 14:15:10
CENTRO-OESTE;PT;Deputado Distrital;1;DF;24905805;2022-10-07 14:15:10
CENTRO-OESTE;PT;Deputado Estadual;1;GO;107333536;2022-10-07 14:15:10
CENTRO-OESTE;PT;Deputado Estadual;1;MS;28091320;2022-10-07 14:15:10
CENTRO-OESTE;PT;Deputado Estadual;1;MT;15554403;2022-10-07 14:15:10
CENTRO-OESTE;PT;Deputado Federal;1;DF;6430076;2022-10-07 14:15:10
CENTRO-OESTE;PT;Deputado Federal;1;GO;48167210;2022-10-07 14:15:10
CENTRO-OESTE;PT;Deputado Federal;1;MS;6784310;2022-10-07 14:15:10
CENTRO-OESTE;PT;Deputado Federal;1;MT;6921108;2022-10-07 14:15:10
CENTRO-OESTE;PT;Governador;1;GO;3487598;2022-10-07 14:15:10
CENTRO-OESTE;PT;Governador;1;MS;1435550;2022-10-07 14:15:10
CENTRO-OESTE;PT;Presidente;1;DF;1762575;2022-10-07 14:15:10
CENTRO-OESTE;PT;Presidente;1;GO;3681469;2022-10-07 14:15:10
CENTRO-OESTE;PT;Presidente;1;MS;1506989;2022-10-07 14:15:10
CENTRO-OESTE;PT;Presidente;1;MT;1842888;2022-10-07 14:15:10
CENTRO-OESTE;PT;Senador;1;DF;1576967;2022-10-07 14:15:10
CENTRO-OESTE;PT;Senador;1;MS;1360544;2022-10-07 14:15:10
CENTRO-OESTE;PTB;Deputado Distrital;1;DF;39849288;2022-10-07 14:15:10
CENTRO-OESTE;PTB;Deputado Estadual;1;GO;103979363;2022-10-07 14:15:10
CENTRO-OESTE;PTB;Deputado Estadual;1;MS;33709584;2022-10-07 14:15:10
CENTRO-OESTE;PTB;Deputado Estadual;1;MT;39750141;2022-10-07 14:15:10
CENTRO-OESTE;PTB;Deputado Federal;1;DF;14467671;2022-10-07 14:15:10
CENTRO-OESTE;PTB;Deputado Federal;1;GO;55048240;2022-10-07 14:15:10
CENTRO-OESTE;PTB;Deputado Federal;1;MS;12211758;2022-10-07 14:15:10
CENTRO-OESTE;PTB;Deputado Federal;1;MT;15572493;2022-10-07 14:15:10
CENTRO-OESTE;PTB;Governador;1;DF;1655043;2022-10-07 14:15:10
CENTRO-OESTE;PTB;Governador;1;MT;1628212;2022-10-07 14:15:10
CENTRO-OESTE;PTB;Presidente;1;DF;1762575;2022-10-07 14:15:10
CENTRO-OESTE;PTB;Presidente;1;GO;3681469;2022-10-07 14:15:10
CENTRO-OESTE;PTB;Presidente;1;MS;1506989;2022-10-07 14:15:10
CENTRO-OESTE;PTB;Presidente;1;MT;1842888;2022-10-07 14:15:10
CENTRO-OESTE;PTB;Senador;1;DF;1576967;2022-10-07 14:15:10
CENTRO-OESTE;PTB;Senador;1;MT;1298767;2022-10-07 14:15:10
CENTRO-OESTE;PV;Deputado Distrital;1;DF;11622709;2022-10-07 14:15:10
CENTRO-OESTE;PV;Deputado Estadual;1;GO;20125038;2022-10-07 14:15:10
CENTRO-OESTE;PV;Deputado Estadual;1;MS;2809132;2022-10-07 14:15:10
CENTRO-OESTE;PV;Deputado Estadual;1;MT;15554403;2022-10-07 14:15:10
CENTRO-OESTE;PV;Deputado Federal;1;DF;3215038;2022-10-07 14:15:10
CENTRO-OESTE;PV;Deputado Federal;1;GO;6881030;2022-10-07 14:15:10
CENTRO-OESTE;PV;Deputado Federal;1;MS;2713724;2022-10-07 14:15:10
CENTRO-OESTE;PV;Deputado Federal;1;MT;5190831;2022-10-07 14:15:10
CENTRO-OESTE;PV;Governador;1;DF;1655043;2022-10-07 14:15:10
CENTRO-OESTE;PV;Governador;1;MT;1628212;2022-10-07 14:15:10
CENTRO-OESTE;REDE;Deputado Distrital;1;DF;13283096;2022-10-07 14:15:10
CENTRO-OESTE;REDE;Deputado Estadual;1;MS;11236528;2022-10-07 14:15:10
CENTRO-OESTE;REDE;Deputado Federal;1;DF;4822557;2022-10-07 14:15:10
CENTRO-OESTE;REDE;Deputado Federal;1;GO;24083605;2022-10-07 14:15:10
CENTRO-OESTE;REDE;Deputado Federal;1;MS;4070586;2022-10-07 14:15:10
CENTRO-OESTE;REDE;Deputado Federal;1;MT;5190831;2022-10-07 14:15:10
CENTRO-OESTE;REDE;Senador;1;DF;1576967;2022-10-07 14:15:10
CENTRO-OESTE;REPUBLICANOS;Deputado Distrital;1;DF;41509675;2022-10-07 14:15:10
CENTRO-OESTE;REPUBLICANOS;Deputado Estadual;1;GO;134166920;2022-10-07 14:15:10
CENTRO-OESTE;REPUBLICANOS;Deputado Estadual;1;MS;29495886;2022-10-07 14:15:10
CENTRO-OESTE;REPUBLICANOS;Deputado Estadual;1;MT;32837073;2022-10-07 14:15:10
CENTRO-OESTE;REPUBLICANOS;Deputado Federal;1;DF;14467671;2022-10-07 14:15:10
CENTRO-OESTE;REPUBLICANOS;Deputado Federal;1;GO;55048240;2022-10-07 14:15:10
CENTRO-OESTE;REPUBLICANOS;Deputado Federal;1;MS;12211758;2022-10-07 14:15:10
CENTRO-OESTE;REPUBLICANOS;Deputado Federal;1;MT;15572493;2022-10-07 14:15:10
CENTRO-OESTE;REPUBLICANOS;Senador;1;DF;1576967;2022-10-07 14:15:10
CENTRO-OESTE;REPUBLICANOS;Senador;1;GO;3164192;2022-10-07 14:15:10
CENTRO-OESTE;SOLIDARIEDADE;Deputado Distrital;1;DF;36528514;2022-10-07 14:15:10
CENTRO-OESTE;SOLIDARIEDADE;Deputado Estadual;1;GO;103979363;2022-10-07 14:15:10
CENTRO-OESTE;SOLIDARIEDADE;Deputado Estadual;1;MS;28091320;2022-10-07 14:15:10
CENTRO-OESTE;SOLIDARIEDADE;Deputado Federal;1;DF;12860152;2022-10-07 14:15:10
CENTRO-OESTE;SOLIDARIEDADE;Deputado Federal;1;GO;61929270;2022-10-07 14:15:10
CENTRO-OESTE;SOLIDARIEDADE;Deputado Federal;1;MS;9498034;2022-10-07 14:15:10
CENTRO-OESTE;SOLIDARIEDADE;Deputado Federal;1;MT;10381662;2022-10-07 14:15:10
CENTRO-OESTE;SOLIDARIEDADE;Senador;1;DF;1576967;2022-10-07 14:15:10
CENTRO-OESTE;UNIÃO;Deputado Distrital;1;DF;41509675;2022-10-07 14:15:10
CENTRO-OESTE;UNIÃO;Deputado Estadual;1;GO;107333536;2022-10-07 14:15:10
CENTRO-OESTE;UNIÃO;Deputado Estadual;1;MS;32305018;2022-10-07 14:15:10
CENTRO-OESTE;UNIÃO;Deputado Estadual;1;MT;32837073;2022-10-07 14:15:10
CENTRO-OESTE;UNIÃO;Deputado Federal;1;DF;14467671;2022-10-07 14:15:10
CENTRO-OESTE;UNIÃO;Deputado Federal;1;GO;27524120;2022-10-07 14:15:10
CENTRO-OESTE;UNIÃO;Deputado Federal;1;MS;12211758;2022-10-07 14:15:10
CENTRO-OESTE;UNIÃO;Deputado Federal;1;MT;15572493;2022-10-07 14:15:10
CENTRO-OESTE;UNIÃO;Governador;1;GO;3487598;2022-10-07 14:15:10
CENTRO-OESTE;UNIÃO;Governador;1;MS;1435550;2022-10-07 14:15:10
CENTRO-OESTE;UNIÃO;Governador;1;MT;1628212;2022-10-07 14:15:10
CENTRO-OESTE;UNIÃO;Presidente;1;DF;1762575;2022-10-07 14:15:10
CENTRO-OESTE;UNIÃO;Presidente;1;GO;3681469;2022-10-07 14:15:10
CENTRO-OESTE;UNIÃO;Presidente;1;MS;1506989;2022-10-07 14:15:10
CENTRO-OESTE;UNIÃO;Presidente;1;MT;1842888;2022-10-07 14:15:10
CENTRO-OESTE;UNIÃO;Senador;1;GO;3164192;2022-10-07 14:15:10
CENTRO-OESTE;UNIÃO;Senador;1;MS;1360544;2022-10-07 14:15:10
CENTRO-OESTE;UP;Deputado Distrital;1;DF;1660387;2022-10-07 14:15:10
